9,6,0,0,0,0,5,6,0,0,0,101,0,0,0,0,0,101,0,5,6,0,0,0,0,0,0,0,5,9
9,6,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,5,9
9,6,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,102,0,5,6,0,0,0,0,102,1,2,5,9
9,6,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,3,4,5,9
9,6,100,0,0,0,3,4,102,0,,0,0,0,0,0,0,0,0,3,4,101,0,0,0,0,0,0,5,9
9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
9,6,0,0,0,0,0,0,0,0,0,0,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,5,9
9,6,0,0,0,0,0,0,0,0,0,0,3,8,8,4,0,0,0,0,0,0,0,0,1,2,0,0,5,9
9,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,9
9,6,0,5,6,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
9,6,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9
9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
9,6,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,2,0,0,5,9
9,6,0,0,0,0,0,0,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1,2,5,9
9,6,0,0,0,0,0,101,5,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,5,9
9,6,0,0,0,0,0,0,3,8,4,0,0,0,0,0,0,101,0,1,2,0,0,0,0,0,0,0,5,9
9,6,0,0,0,0,0,0,1,7,7,7,2,0,0,0,0,0,0,5,6,1,2,0,0,0,0,0,5,9
9,6,0,0,0,0,0,0,3,8,8,8,4,0,0,0,0,1,2,5,6,3,4,0,0,0,0,0,5,9
9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,6,0,0,0,0,0,0,0,5,9
9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,5,9
9,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
9,6,5,6,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,1,5,9
9,6,3,4,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9
9,6,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,9
9,6,0,0,0,0,0,0,0,0,101,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,9
9,6,0,0,0,0,0,0,0,1,7,7,2,0,0,0,0,0,1,7,7,7,2,0,0,0,3,8,5,9
9,6,0,0,0,0,0,0,0,3,8,8,4,0,0,0,0,0,5,10,10,10,6,0,0,0,0,0,5,9
9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,8,4,0,0,0,0,0,5,9
9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9
9,6,0,0,0,0,1,2,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,5,9
9,6,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,101,0,0,0,0,5,9
9,6,0,0,0,0,0,0,0,0,0,1,7,7,7,2,0,0,0,0,0,5,6,0,0,0,0,0,5,9
9,6,0,0,0,0,0,0,0,0,0,3,8,8,8,4,0,0,0,0,0,3,4,0,0,0,0,0,5,9
9,6,1,7,2,0,0,0,0,0,0,1,7,7,2,101,0,0,0,0,0,0,0,0,0,0,0,0,5,9
9,6,5,10,6,102,0,0,0,0,0,3,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
9,6,5,9,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,5,9
9,6,3,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,5,9
9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,5,9
9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,5,6,0,5,9
9,6,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,9
9,6,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
9,6,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,1,7,2,0,0,0,0,5,9
9,6,0,0,0,0,0,0,1,7,7,7,2,0,0,0,0,0,0,0,0,5,9,6,0,0,0,0,5,9
9,6,0,0,0,0,0,0,3,8,8,8,4,0,0,0,0,0,0,0,101,3,8,4,0,0,0,0,5,9
9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,2,0,0,0,0,5,9
9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,4,0,0,0,0,5,9
9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9
9,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,103
9,6,9,6,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
9,6,8,4,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
9,6,0,0,0,0,0,0,0,1,7,7,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
9,6,0,0,0,0,0,0,0,5,9,9,9,9,6,0,0,0,0,0,0,0,0,0,0,0,1,2,5,9
9,6,0,0,0,0,0,0,0,5,9,9,9,9,6,0,0,0,0,0,0,0,0,0,102,0,5,10,5,9
9,6,0,0,0,0,0,0,0,5,9,10,9,9,6,0,0,0,0,0,0,0,0,0,0,0,3,4,5,9
9,6,0,0,0,0,0,0,0,5,9,9,9,9,6,0,0,0,0,0,0,0,0,0,0,0,101,0,5,9
9,6,0,0,0,0,0,0,0,3,8,8,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
9,6,0,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
9,6,0,5,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
9,6,0,5,9,6,101,0,0,0,0,0,0,0,0,0,0,1,7,7,7,2,0,0,0,0,0,0,5,9
9,6,0,3,8,4,0,0,0,0,0,0,0,0,0,0,0,5,9,9,9,6,0,0,0,0,0,0,5,9
9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,9,9,6,0,0,0,0,0,0,5,9
9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,8,4,0,0,0,0,0,0,5,9
9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9
9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
